TICKER;FECHA;APERTURA;MAXIMO;MINIMO;ULTIMO;VOLUMEN
BBVA;25/01/2001;14,39630405;14,39630405;14,21825633;14,27448193;1075600
BBVA;26/01/2001;14,16203073;14,27448193;14,16203073;14,27448193;1101300
BBVA;29/01/2001;14,02146674;14,1807726;13,84341901;14,0402086;189000
BBVA;30/01/2001;14,04957954;14,2088854;14,03083767;14,1807726;671000
BBVA;31/01/2001;14,35882032;14,68680297;14,32133659;14,54623898;440000
BBVA;01/02/2001;14,70554484;14,7805123;14,64931924;14,73365764;384600
BBVA;02/02/2001;14,45252965;14,49938432;14,04957954;14,21825633;144300
BBVA;05/02/2001;14,40567499;14,46190058;14,26511099;14,36819126;206200
BBVA;06/02/2001;14,14328887;14,40567499;14,11517607;14,26511099;147900
BBVA;07/02/2001;14,31196566;14,34944939;14,01209581;14,34944939;214200
BBVA;08/02/2001;14,24636913;14,24636913;13,98398301;13,98398301;1008600
BBVA;09/02/2001;13,96524114;14,11517607;13,96524114;14,0402086;37300
BBVA;12/02/2001;14,26511099;14,49001338;14,2369982;14,49001338;230800
BBVA;13/02/2001;14,45252965;14,47127152;14,124547;14,17140166;85200
BBVA;14/02/2001;14,10580513;14,21825633;13,86216088;13,94649928;64300
BBVA;15/02/2001;14,03083767;14,03083767;13,88090275;13,93712834;16900
BBVA;16/02/2001;13,84341901;13,99335394;13,56229103;13,56229103;230700
BBVA;20/02/2001;13,79656435;13,79656435;13,4123561;13,4123561;115000
BBVA;21/02/2001;13,51543636;13,58103289;13,30927584;13,33738864;256200
BBVA;22/02/2001;13,28116304;13,28116304;12,96255132;13,18745371;86400
BBVA;23/02/2001;13,17808278;13,29990491;13,00003506;13,18745371;404000
BBVA;26/02/2001;13,33738864;13,4685817;13,29053397;13,4685817;115400
BBVA;27/02/2001;13,56229103;13,57166196;13,4123561;13,4404689;36400
BBVA;28/02/2001;13,78719342;13,83404808;13,51543636;13,54354916;201800
BBVA;01/03/2001;13,5529201;13,71222595;13,4685817;13,61851663;259600
BBVA;02/03/2001;13,61851663;13,74970969;13,5529201;13,61851663;70300
BBVA;05/03/2001;13,70285502;13,89964461;13,28116304;13,56229103;164900
BBVA;06/03/2001;13,93712834;14,05895047;13,90901554;13,98398301;130000
BBVA;07/03/2001;13,95587021;14,0683214;13,93712834;14,0402086;83000
BBVA;08/03/2001;14,21825633;14,25574006;14,07769234;14,1526598;121600
BBVA;09/03/2001;14,05895047;14,0683214;13,79656435;13,85278995;72800
BBVA;12/03/2001;13,60914569;13,61851663;13,29990491;13,37487237;26800
BBVA;13/03/2001;13,3561305;13,45921077;13,10311532;13,30927584;171000
BBVA;14/03/2001;12,98129319;13,14059905;12,82198733;12,83135826;146400
BBVA;15/03/2001;12,94380946;13,26242118;12,92506759;13,17808278;265500
BBVA;16/03/2001;12,71890707;12,8126164;12,47526281;12,76576173;406300
BBVA;19/03/2001;12,63456867;12,6720524;12,50337561;12,64393961;272900
BBVA;20/03/2001;12,64393961;12,64393961;12,40966628;12,52211748;144700
BBVA;21/03/2001;11,9879743;12,0160871;11,70684632;11,70684632;126300
BBVA;22/03/2001;11,54754046;11,54754046;10,81660769;11,14459035;595900
BBVA;23/03/2001;11,56628232;11,65062072;10,93842982;11,3601218;603600
BBVA;26/03/2001;11,9879743;12,20350576;11,89426498;12,1004255;491700
BBVA;27/03/2001;12,23161856;12,65331054;12,23161856;12,63456867;176200
BBVA;28/03/2001;12,20350576;12,30658602;12,10979643;12,24098949;271000
BBVA;29/03/2001;12,1566511;12,20350576;12,05357083;12,1566511;212300
BBVA;30/03/2001;12,40966628;12,55023028;12,24098949;12,34406975;258700
BBVA;02/04/2001;12,23161856;12,34406975;12,10979643;12,20350576;89300
BBVA;03/04/2001;12,10979643;12,34406975;11,96923244;12,0723127;283600
BBVA;04/04/2001;12,09105457;12,53148841;12,09105457;12,48463375;322600
BBVA;05/04/2001;12,53148841;12,7001652;12,35344069;12,68142334;198800
BBVA;06/04/2001;12,30658602;12,56897214;12,20350576;12,38155349;572800
BBVA;09/04/2001;12,43777908;12,80324546;12,34406975;12,71890707;232300
BBVA;10/04/2001;12,728278;12,74701987;12,55023028;12,57834308;277000
BBVA;11/04/2001;12,48463375;12,57834308;12,37218255;12,46589188;152100
BBVA;12/04/2001;12,64393961;13,00003506;12,64393961;12,99066412;127000
BBVA;16/04/2001;12,99066412;12,99066412;12,6720524;12,6720524;72200
BBVA;17/04/2001;12,28784416;12,55023028;12,28784416;12,50337561;227200
BBVA;18/04/2001;12,63456867;13,28116304;12,63456867;13,07500252;227200
BBVA;19/04/2001;13,00003506;13,04688972;12,85947106;12,85947106;190200
BBVA;20/04/2001;12,91569666;12,91569666;12,21287669;12,57834308;224200
BBVA;23/04/2001;12,34406975;12,49400468;12,1566511;12,25973136;426100
BBVA;24/04/2001;12,48463375;12,6720524;12,34406975;12,53148841;207500
BBVA;25/04/2001;12,34406975;12,90632573;12,14728016;12,90632573;201200
BBVA;26/04/2001;12,85947106;13,00003506;12,62519774;12,62519774;223300
BBVA;27/04/2001;12,85947106;13,04688972;12,83135826;12,92506759;152200
BBVA;30/04/2001;12,95318039;13,09374438;12,85947106;12,91569666;77200
BBVA;01/05/2001;12,91569666;13,14059905;12,76576173;13,01877692;101400
BBVA;02/05/2001;12,90632573;12,90632573;12,7563908;12,82198733;114600
BBVA;03/05/2001;12,79387453;12,79387453;12,49400468;12,59708494;199800
BBVA;04/05/2001;12,68142334;12,98129319;12,6720524;12,92506759;144700
BBVA;07/05/2001;13,02814785;13,08437345;12,76576173;12,76576173;85300
BBVA;08/05/2001;12,8126164;12,90632573;12,7001652;12,728278;141600
BBVA;09/05/2001;12,68142334;12,90632573;12,53148841;12,7563908;120000
BBVA;10/05/2001;13,09374438;13,14059905;12,8126164;13,04688972;85500
BBVA;11/05/2001;13,05626065;13,05626065;12,68142334;12,71890707;86200
BBVA;14/05/2001;12,71890707;12,8126164;12,62519774;12,70953614;107100
BBVA;15/05/2001;12,7001652;12,91569666;12,7001652;12,86884199;132400
BBVA;16/05/2001;12,8126164;13,16871185;12,77513267;13,04688972;118100
BBVA;17/05/2001;13,21556651;13,28116304;13,06563159;13,18745371;236100
BBVA;18/05/2001;13,09374438;13,28116304;12,95318039;13,11248625;340900
BBVA;21/05/2001;13,09374438;13,16871185;12,93443853;13,09374438;86700
BBVA;22/05/2001;13,05626065;13,05626065;12,7845036;12,8407292;142500
BBVA;23/05/2001;12,79387453;12,85947106;12,57834308;12,61582681;56400
BBVA;24/05/2001;12,66268147;12,71890707;12,57834308;12,63456867;131700
BBVA;25/05/2001;12,35344069;12,44715002;12,24098949;12,34406975;1340300
BBVA;29/05/2001;12,45652095;12,61582681;12,31595696;12,61582681;131400
BBVA;30/05/2001;12,61582681;12,6720524;12,43777908;12,53148841;45300
BBVA;31/05/2001;12,43777908;12,64393961;12,40966628;12,57834308;89200
