TICKER;FECHA;APERTURA;MAXIMO;MINIMO;ULTIMO;VOLUMEN
ENDESA;29/03/2017;21,55;21,625;21,52;21,6;479030
ENDESA;30/03/2017;21,55;21,745;21,5;21,745;374296
ENDESA;31/03/2017;21,74;22,03;21,68;22,03;1825159
ENDESA;03/04/2017;22;22,06;21,695;21,75;1397073
ENDESA;04/04/2017;21,75;22,005;21,745;21,81;1222685
ENDESA;05/04/2017;21,805;22,105;21,71;22,07;1462774
ENDESA;06/04/2017;22,03;22,135;21,9;22,115;1067948
ENDESA;07/04/2017;21,92;22,185;21,92;22,185;1035110
ENDESA;10/04/2017;22,07;22,175;21,865;22,005;834043
ENDESA;11/04/2017;22,005;22,125;21,925;21,935;526899
ENDESA;12/04/2017;21,96;22,165;21,81;22,165;837637
ENDESA;13/04/2017;22,145;22,27;22,04;22,225;320881
ENDESA;18/04/2017;22,205;22,255;21,915;21,95;945694
ENDESA;19/04/2017;21,95;21,95;21,76;21,9;416305
ENDESA;20/04/2017;21,8;22,035;21,65;21,66;484436
ENDESA;21/04/2017;21,735;21,735;21,445;21,52;1375939
ENDESA;24/04/2017;21,875;22,065;21,72;21,985;1299813
ENDESA;25/04/2017;22,015;22,015;21,835;21,96;969822
ENDESA;26/04/2017;21,975;21,975;21,64;21,71;1006518
ENDESA;27/04/2017;21,64;21,9;21,625;21,88;1094160
ENDESA;28/04/2017;21,805;21,805;21,535;21,635;1278346
ENDESA;02/05/2017;21,68;22,045;21,625;21,895;1016102
ENDESA;03/05/2017;21,82;21,95;21,78;21,92;959642
ENDESA;04/05/2017;22,04;22,52;21,955;22,45;1202314
ENDESA;05/05/2017;22,32;22,595;22,29;22,595;1168320
ENDESA;08/05/2017;22,8;22,885;22,59;22,76;719815
ENDESA;09/05/2017;22,545;22,72;21,825;21,825;2885836
ENDESA;10/05/2017;21,6;21,6;21,125;21,27;2872204
ENDESA;11/05/2017;21,35;21,35;20,795;20,875;2512476
ENDESA;12/05/2017;20,9;21,14;20,795;20,975;1495867
ENDESA;15/05/2017;21;21,06;20,74;20,88;1136552
ENDESA;16/05/2017;20,88;21,205;20,88;21,175;1492240
ENDESA;17/05/2017;21,1;21,245;20,97;21,015;833192
ENDESA;18/05/2017;21;21,14;20,9;20,995;814195
ENDESA;19/05/2017;20,97;21,42;20,93;21,24;1133283
ENDESA;22/05/2017;21,34;21,34;21,16;21,27;1004093
ENDESA;23/05/2017;21,1;21,84;21,085;21,75;1627348
ENDESA;24/05/2017;21,655;21,805;21,575;21,73;1291773
ENDESA;25/05/2017;21,85;21,92;21,665;21,87;621955
ENDESA;26/05/2017;21,785;21,925;21,615;21,925;1065899
ENDESA;29/05/2017;21,86;21,95;21,735;21,76;372506
ENDESA;30/05/2017;21,73;21,945;21,64;21,945;1103398
ENDESA;31/05/2017;21,895;22,22;21,85;22,215;1826622
ENDESA;01/06/2017;22,085;22,25;22,005;22,085;1278250
ENDESA;02/06/2017;22,135;22,245;22,015;22,045;820054
ENDESA;05/06/2017;22,075;22,295;22,005;22,13;543410
ENDESA;06/06/2017;22,115;22,49;22,085;22,415;743827
ENDESA;07/06/2017;22,415;22,58;22,21;22,39;564826
ENDESA;08/06/2017;22,495;22,585;22,225;22,28;1033921
ENDESA;09/06/2017;22,32;22,49;22,03;22,17;1490672
ENDESA;12/06/2017;22,12;22,125;21,72;21,94;473238
ENDESA;13/06/2017;21,975;22,025;21,8;21,85;1276541
ENDESA;14/06/2017;21,88;22,035;21,79;21,825;676874
ENDESA;15/06/2017;21,8;21,93;21,57;21,86;1210529
ENDESA;16/06/2017;21,93;22,17;21,87;22,065;1786275
INDITEX;02/01/2017;32,085;32,35;31,98;32,26;985183
INDITEX;03/01/2017;32,36;32,4;31,78;31,935;2401630
INDITEX;04/01/2017;31,97;31,995;31,495;31,63;2251055
INDITEX;05/01/2017;31,51;31,565;31,01;31,11;3519376
INDITEX;06/01/2017;31,14;31,425;30,975;31,335;1932146
INDITEX;09/01/2017;31,415;31,58;31,195;31,525;1658931
INDITEX;10/01/2017;31,6;31,68;31,19;31,29;1949764
INDITEX;11/01/2017;31,335;31,36;30,98;31,04;3255825
INDITEX;12/01/2017;30,96;31,38;30,82;31,28;2355735
INDITEX;13/01/2017;31,395;31,66;31,34;31,59;1708019
INDITEX;16/01/2017;31,38;31,475;31,22;31,245;1575895
INDITEX;17/01/2017;31,16;31,21;30,98;31,055;1878219
INDITEX;18/01/2017;31,105;31,305;30,98;31,01;1794351
INDITEX;19/01/2017;31,05;31,16;30,8;30,885;2114577
INDITEX;20/01/2017;30,91;31,03;30,66;30,66;2881537
INDITEX;23/01/2017;30,66;30,92;30,37;30,725;2123763
INDITEX;24/01/2017;30,835;30,87;30,455;30,68;1865973
INDITEX;25/01/2017;30,86;30,995;30,725;30,78;2399464
INDITEX;26/01/2017;30,92;30,92;30,5;30,5;2981663
INDITEX;27/01/2017;30,635;30,675;30,235;30,51;1907427
INDITEX;30/01/2017;30,5;30,5;30,21;30,305;1677462
INDITEX;31/01/2017;30,41;30,575;30,195;30,195;3312130
INDITEX;01/02/2017;30,515;30,55;30,03;30,19;3044316
INDITEX;02/02/2017;30,06;30,35;30,01;30,195;2699731
INDITEX;03/02/2017;30,305;30,435;30,175;30,385;2328642
INDITEX;06/02/2017;30,36;30,48;30,165;30,225;2292654
INDITEX;07/02/2017;30,2;30,84;30,155;30,545;2577683
INDITEX;08/02/2017;30,615;30,71;30,46;30,52;2655066
INDITEX;09/02/2017;30,605;30,86;30,46;30,78;2156744
INDITEX;10/02/2017;30,95;31,045;30,645;30,8;2280962
INDITEX;13/02/2017;30,915;31,075;30,74;30,995;1682969
INDITEX;14/02/2017;31,04;31,075;30,865;30,935;1140234
INDITEX;15/02/2017;30,96;31,06;30,795;30,995;1396251
INDITEX;16/02/2017;31,06;31,22;30,71;30,835;2222699
INDITEX;17/02/2017;30,815;30,905;30,54;30,68;1790678
INDITEX;20/02/2017;30,91;31,035;30,61;30,615;1695877
INDITEX;21/02/2017;30,7;30,725;30,57;30,675;1676238
INDITEX;22/02/2017;30,62;30,695;30,345;30,385;3077813
INDITEX;23/02/2017;30,395;30,565;30,125;30,125;2963716
INDITEX;24/02/2017;30,1;30,1;29,49;29,865;5038545
INDITEX;27/02/2017;29,985;30,085;29,61;29,61;3391699
INDITEX;28/02/2017;29,725;30,13;29,67;29,98;3365531
INDITEX;01/03/2017;30,22;30,615;30,11;30,55;3093835
INDITEX;02/03/2017;30,59;30,59;30,26;30,26;3131528
INDITEX;03/03/2017;30,26;30,405;30,155;30,29;1939151
INDITEX;06/03/2017;30,27;30,385;30,18;30,26;1696203
INDITEX;07/03/2017;30,425;30,505;30,06;30,17;2548924
INDITEX;08/03/2017;30,09;30,795;30,065;30,59;2928014
INDITEX;09/03/2017;30,74;31,335;30,685;31,24;3530308
INDITEX;10/03/2017;31,41;31,41;30,975;31,095;2975504
INDITEX;13/03/2017;31,16;31,24;30,9;30,94;1862906
INDITEX;14/03/2017;30,86;31,205;30,76;31,05;3195288
INDITEX;15/03/2017;31,31;31,345;30,21;31,065;5831591
INDITEX;16/03/2017;31,31;31,34;30,985;31,34;4289546
INDITEX;17/03/2017;31,56;31,565;31,23;31,565;8521481
INDITEX;20/03/2017;31,56;31,74;31,425;31,695;2411277
INDITEX;21/03/2017;31,745;31,995;31,52;31,665;3993453
INDITEX;22/03/2017;31,465;31,655;31,33;31,47;2813627
INDITEX;23/03/2017;31,545;32,165;31,49;32,165;3067564
INDITEX;24/03/2017;32,09;32,135;31,915;32,01;2143665
INDITEX;27/03/2017;31,81;32,215;31,735;32,215;2041090
INDITEX;28/03/2017;32,27;32,27;32;32,17;1644404
INDITEX;29/03/2017;32,325;32,365;32,1;32,345;2167467
INDITEX;30/03/2017;32,41;32,48;32,16;32,21;2370746
INDITEX;31/03/2017;32,13;32,725;32,01;32,7;3799112
INDITEX;03/04/2017;32,7;32,715;32,395;32,395;2735556
INDITEX;04/04/2017;32,395;32,735;32,26;32,715;2547552
INDITEX;05/04/2017;32,86;32,955;32,515;32,54;2309972
INDITEX;06/04/2017;32,71;33,42;32,58;33,34;3472852
INDITEX;07/04/2017;33,375;33,59;33,06;33,58;2583482
INDITEX;10/04/2017;33,45;33,66;33,29;33,51;1976789
INDITEX;11/04/2017;33,375;33,7;33,195;33,61;2690892
INDITEX;12/04/2017;33,68;33,81;33,5;33,555;2855571
INDITEX;13/04/2017;33,575;34,015;33,565;33,985;2713299
INDITEX;18/04/2017;34,16;34,26;33,66;33,83;2844226
INDITEX;19/04/2017;33,83;34,115;33,755;34,065;3606713
INDITEX;20/04/2017;33,91;34,275;33,78;33,875;3319222
INDITEX;21/04/2017;33,74;34,065;33,535;33,85;4043770
INDITEX;24/04/2017;34,775;34,895;34,505;34,675;5502923
INDITEX;25/04/2017;35,195;35,195;34,95;35,15;2290983
INDITEX;26/04/2017;34,68;34,795;34,56;34,62;2917509
INDITEX;27/04/2017;34,7;34,92;34,55;34,83;2328911
INDITEX;28/04/2017;34,865;35,23;34,765;35,21;2858628
INDITEX;02/05/2017;35,28;35,5;35,035;35,435;2500786
INDITEX;03/05/2017;35,28;35,8;35,265;35,71;2575387
INDITEX;04/05/2017;35,9;36,21;35,75;36,18;3189552
INDITEX;05/05/2017;36,22;36,365;36,085;36,315;2663979
INDITEX;08/05/2017;36,355;36,39;36,01;36,085;2741217
INDITEX;09/05/2017;36,23;36,535;36,145;36,535;2178608
INDITEX;10/05/2017;36,6;36,6;36,3;36,505;3056602
INDITEX;11/05/2017;36,55;36,57;35,71;35,85;2993049
INDITEX;12/05/2017;35,785;36,425;35,765;36,425;1955679
INDITEX;15/05/2017;36,43;36,49;36,04;36,285;1408338
INDITEX;16/05/2017;36,35;36,46;36,285;36,46;2242389
INDITEX;17/05/2017;36,375;36,455;35,9;36,005;1850016
INDITEX;18/05/2017;36,075;36,31;35,785;35,905;2462333
INDITEX;19/05/2017;35,885;36,085;35,515;35,935;2525354
INDITEX;22/05/2017;36,13;36,495;35,865;36,34;2565880
INDITEX;23/05/2017;36,335;36,65;36,14;36,175;2472926
INDITEX;24/05/2017;36,2;36,275;35,95;36,095;1485862
INDITEX;25/05/2017;36,28;36,32;35,975;35,975;1550697
INDITEX;26/05/2017;35,99;36,27;35,805;36,27;2156364
INDITEX;29/05/2017;36,26;36,265;35,925;35,975;1323824
INDITEX;30/05/2017;35,885;36,41;35,75;36,335;2290077
INDITEX;31/05/2017;36,31;36,57;36,16;36,395;3564846
INDITEX;01/06/2017;36,525;36,585;36,19;36,31;1764151
INDITEX;02/06/2017;36,6;36,83;36,58;36,665;2111342
INDITEX;05/06/2017;36,87;36,9;36,62;36,63;1677820
INDITEX;06/06/2017;36,81;36,815;36,32;36,71;749665
INDITEX;07/06/2017;36,37;36,55;36,005;36,195;2626547
INDITEX;08/06/2017;36,185;36,49;36,18;36,425;1969696
INDITEX;09/06/2017;36,58;36,745;36,265;36,405;2236769
INDITEX;12/06/2017;36,285;36,35;35,775;35,795;2448365
INDITEX;13/06/2017;35,745;36,035;35,715;35,86;1986836
INDITEX;14/06/2017;35,16;36,12;35,1;35,215;4476910
INDITEX;15/06/2017;35,15;35,2;34,54;34,97;3223049
INDITEX;16/06/2017;35,055;35,37;34,97;35,21;3583774
REPSOL;02/01/2017;12,86689144;12,98691841;12,84288604;12,98691841;2117184
REPSOL;03/01/2017;13,0349292;13,22217127;12,99652057;13,08774107;4759949
REPSOL;04/01/2017;13,11654754;13,1933648;13,02532704;13,11654754;4371583
REPSOL;05/01/2017;13,08293999;13,17896156;13,04453136;13,13575185;4606049
REPSOL;06/01/2017;13,14055293;13,17416049;13,07333783;13,15495617;2788444
REPSOL;09/01/2017;13,17416049;13,17416049;12,94850978;13,03012812;3980230
REPSOL;10/01/2017;13,1021443;13,27018206;13,03973028;13,17416049;7147261
REPSOL;11/01/2017;13,23177343;13,41901551;13,10694538;13,34699933;8403898
REPSOL;12/01/2017;13,27498314;13,65426837;13,27498314;13,47182738;6647437
REPSOL;13/01/2017;13,57745111;13,71188132;13,45742414;13,64466622;5339172
REPSOL;16/01/2017;13,56784895;13,6494673;13,48142953;13,54384356;3729180
REPSOL;17/01/2017;13,53904248;13,58705327;13,42861767;13,54384356;3410481
REPSOL;18/01/2017;13,60625759;13,64466622;13,48142953;13,56784895;3681160
REPSOL;19/01/2017;13,56784895;13,63026298;13,44782198;13,53904248;4478270
REPSOL;20/01/2017;13,53904248;13,7166824;13,51983817;13,63026298;4112537
REPSOL;23/01/2017;13,53904248;13,56784895;13,38060688;13,4430209;4995670
REPSOL;24/01/2017;13,49583277;13,56304788;13,44782198;13,51983817;4720470
REPSOL;25/01/2017;13,63986514;13,79349966;13,55344572;13,68307485;7707249
REPSOL;26/01/2017;13,73588672;13,79349966;13,57265003;13,63506406;4312028
REPSOL;27/01/2017;13,6494673;13,66867161;13,4670263;13,52944032;4552185
REPSOL;30/01/2017;13,46222522;13,46222522;13,12134862;13,2173702;5601578
REPSOL;31/01/2017;13,14055293;13,23177343;13,06373567;13,11654754;5762224
REPSOL;01/02/2017;13,20776804;13,27498314;13,05893459;13,12134862;4506581
REPSOL;02/02/2017;13,06373567;13,33739717;13,06373567;13,20296696;4804669
REPSOL;03/02/2017;13,19816588;13,4670263;13,15495617;13,36620364;4334955
REPSOL;06/02/2017;13,34699933;13,43341875;13,24617667;13,30378962;3928789
REPSOL;07/02/2017;13,20296696;13,32299393;13,06853675;13,11174646;4539498
REPSOL;08/02/2017;13,16935941;13,1933648;12,76606878;13,00132165;7585379
REPSOL;09/02/2017;13,04933243;13,20776804;12,97251517;13,17416049;4722177
REPSOL;10/02/2017;13,25577883;13,28938638;13,09254214;13,13575185;4253642
REPSOL;13/02/2017;13,20296696;13,4670263;13,18856372;13,39501011;4796393
REPSOL;14/02/2017;13,38060688;13,43341875;13,31339177;13,3758058;2985803
REPSOL;15/02/2017;13,40461227;13,4430209;13,28938638;13,37100472;3817904
REPSOL;16/02/2017;13,34699933;13,40461227;13,27978422;13,34219825;3478631
REPSOL;17/02/2017;13,27018206;13,28938638;12,9437087;13,08293999;6969858
REPSOL;20/02/2017;13,1933648;13,24137559;13,14055293;13,17416049;3435088
REPSOL;21/02/2017;13,07813891;13,41421443;13,04453136;13,24137559;5373471
REPSOL;22/02/2017;13,30859069;13,37100472;13,01572488;13,15015509;6731941
REPSOL;23/02/2017;13,31819285;13,4430209;13,17896156;13,33739717;7002632
REPSOL;24/02/2017;13,38540796;13,42861767;13,11654754;13,27018206;5936091
REPSOL;27/02/2017;13,38060688;13,38540796;13,15975725;13,24617667;4070744
REPSOL;28/02/2017;13,33739717;13,50543493;13,33739717;13,4430209;5338485
REPSOL;01/03/2017;13,51023601;13,75509103;13,51023601;13,72628456;5294867
REPSOL;02/03/2017;13,72628456;13,77909643;13,68307485;13,72628456;4001546
REPSOL;03/03/2017;13,70708024;13,79349966;13,51983817;13,72628456;4256473
REPSOL;06/03/2017;13,65426837;13,76949427;13,59665543;13,74548887;3451507
REPSOL;07/03/2017;13,76469319;13,77909643;13,65426837;13,76469319;3956539
REPSOL;08/03/2017;13,68307485;13,7406878;13,61105866;13,67347269;4794997
REPSOL;09/03/2017;13,53904248;13,64466622;13,20776804;13,51503709;12739660
REPSOL;10/03/2017;14,13437626;14,15358058;13,78869858;13,85111261;12255730
REPSOL;13/03/2017;13,875118;13,875118;13,74548887;13,83190829;5363610
REPSOL;14/03/2017;13,79830074;13,82230614;13,42861767;13,53904248;6994915
REPSOL;15/03/2017;13,6254619;13,8079029;13,61105866;13,70708024;7235079
REPSOL;16/03/2017;13,88472016;13,9903439;13,86071477;13,90872556;5976927
REPSOL;17/03/2017;13,85111261;14,03835469;13,80310182;13,98074174;7440151
REPSOL;20/03/2017;13,92792987;13,9663385;13,84631153;13,88472016;3919866
REPSOL;21/03/2017;13,92792987;14,07676332;13,85111261;13,8991234;5891807
REPSOL;22/03/2017;13,82230614;13,91832771;13,75509103;13,87991908;5819310
REPSOL;23/03/2017;13,92312879;13,97594066;13,8079029;13,97594066;3386166
REPSOL;24/03/2017;13,79830074;13,95193527;13,74548887;13,79830074;4674810
REPSOL;27/03/2017;13,68307485;13,75509103;13,61585974;13,72628456;4089080
REPSOL;28/03/2017;13,7406878;13,78389751;13,62066082;13,76469319;4772808
REPSOL;29/03/2017;13,79830074;13,82710722;13,6254619;13,81750506;4439698
REPSOL;30/03/2017;13,87031693;14,03835469;13,83670937;14,01915037;6406966
REPSOL;31/03/2017;13,92312879;14,02875253;13,83190829;13,8991234;5156203
REPSOL;03/04/2017;13,95673635;13,98074174;13,72628456;13,73588672;4058384
REPSOL;04/04/2017;13,7166824;13,82230614;13,7166824;13,81750506;5214153
REPSOL;05/04/2017;13,89432232;14,24480108;13,88952124;14,06716116;7863286
REPSOL;06/04/2017;13,93753203;14,27360755;13,92312879;14,23519892;5131277
REPSOL;07/04/2017;14,27840863;14,40323668;14,26400539;14,3984356;6238508
REPSOL;10/04/2017;14,40323668;14,46565071;14,26880647;14,34562374;3606833
REPSOL;11/04/2017;14,24480108;14,40323668;14,16318274;14,26400539;5473760
REPSOL;12/04/2017;14,35042481;14,46084963;14,21119353;14,24480108;4221719
REPSOL;13/04/2017;14,20159137;14,23519892;14,0815644;14,13437626;2853039
REPSOL;18/04/2017;14,15358058;14,20159137;13,82230614;13,82230614;6354251
REPSOL;19/04/2017;13,75509103;13,88952124;13,7166824;13,81270398;4803784
REPSOL;20/04/2017;13,73108564;13,90872556;13,69267701;13,83670937;4973758
REPSOL;21/04/2017;13,78869858;13,82710722;13,66387053;13,72628456;6769725
REPSOL;24/04/2017;14,11037087;14,15358058;14,00954821;14,09116655;6869668
REPSOL;25/04/2017;14,11517195;14,23039784;14,03835469;14,18718813;3773758
REPSOL;26/04/2017;14,18718813;14,26880647;14,11037087;14,22559676;3679031
REPSOL;27/04/2017;14,15358058;14,15838166;13,90872556;13,98074174;4880031
REPSOL;28/04/2017;14,03835469;14,04315577;13,94233311;13,95673635;4290795
REPSOL;02/05/2017;14,02395145;14,15358058;13,98074174;14,04795684;4256662
REPSOL;03/05/2017;13,99994606;14,05275792;13,91832771;13,98074174;4734686
REPSOL;04/05/2017;14,01915037;14,06716116;13,82710722;13,89432232;9148035
REPSOL;05/05/2017;13,76949427;14,04795684;13,61585974;14,00954821;9861603
REPSOL;08/05/2017;14,09596763;14,13437626;13,93753203;14,02875253;4648904
REPSOL;09/05/2017;14,13437626;14,20639245;13,90872556;14,07196224;4633858
REPSOL;10/05/2017;14,10556979;14,22559676;14,00954821;14,15358058;5188290
REPSOL;11/05/2017;14,21599461;14,29281187;14,02875253;14,09116655;5335537
REPSOL;12/05/2017;14,15358058;14,15358058;13,92792987;14,057559;4338130
REPSOL;15/05/2017;14,15358058;14,33602158;14,12957519;14,21119353;4655150
REPSOL;16/05/2017;14,24960216;14,42724208;14,22079568;14,38403237;4792154
REPSOL;16/05/2017;14,24960216;14,42724208;14,22079568;14,38403237;4792154
REPSOL;17/05/2017;14,3072151;14,38403237;14,14397842;14,21119353;4204392
REPSOL;18/05/2017;14,17758597;14,24;13,79349966;14,06236008;5836920
REPSOL;19/05/2017;14,14397842;14,31201618;14,06716116;14,24960216;4470343
REPSOL;22/05/2017;14,28801079;14,38403237;14,24;14,25440324;4068867
REPSOL;23/05/2017;14,31201618;14,51846258;14,21599461;14,48485502;6579649
REPSOL;24/05/2017;14,49925826;14,61448415;14,45604855;14,47525287;4926924
REPSOL;25/05/2017;14,58567768;14,58567768;14,28801079;14,46084963;3702874
REPSOL;26/05/2017;14,32641942;14,36482805;14,20639245;14,36002697;4489290
REPSOL;29/05/2017;14,35042481;14,45124747;14,3072151;14,41283884;1927346
REPSOL;30/05/2017;14,38403237;14,4896561;14,32641942;14,40323668;3965669
REPSOL;31/05/2017;14,38403237;14,47045179;14,31201618;14,32161834;11089180
REPSOL;01/06/2017;14,40323668;14,46084963;14,29281187;14,39363452;4230231
REPSOL;02/06/2017;14,37443021;14,43204316;14,16798382;14,23039784;6435422
REPSOL;05/06/2017;14,30241403;14,35042481;14,22079568;14,26400539;3793142
REPSOL;06/06/2017;14,3072151;14,37443021;14,24480108;14,30241403;5873827
REPSOL;07/06/2017;14,34562374;14,40323668;14,22559676;14,28801079;4843277
REPSOL;08/06/2017;14,3072151;14,34082266;14,15358058;14,26400539;5602489
REPSOL;09/06/2017;14,22079568;14,33602158;14,16798382;14,24;5204110
REPSOL;12/06/2017;14,505;14,505;14,36;14,4;6133666
REPSOL;13/06/2017;14,425;14,53;14,36;14,4;5851830
REPSOL;14/06/2017;14,42;14,455;14,1;14,135;7760706
REPSOL;15/06/2017;14,055;14,095;13,78;13,84;9042305
REPSOL;16/06/2017;13,895;13,97;13,78;13,895;6427018
